date/time: ,14/02/2024,02:20 p.m.
Run 1

time	(V)
2,142000	5,134931E-1
2,144000	5,185130E-1
2,146000	5,160031E-1
2,148000	5,134931E-1
2,150000	5,210230E-1
2,152000	5,160031E-1
2,154000	5,160031E-1
2,156000	5,210230E-1
2,158000	5,109832E-1
2,160000	5,160031E-1
2,162000	5,160031E-1
2,164000	5,109832E-1
2,166000	5,235329E-1
2,168000	5,185130E-1
2,170000	5,185130E-1
2,172000	5,235329E-1
2,174000	5,185130E-1
2,176000	5,185130E-1
2,178000	5,210230E-1
2,180000	5,185130E-1
2,182000	5,185130E-1
2,184000	5,235329E-1
2,186000	5,134931E-1
2,188000	5,160031E-1
2,190000	5,210230E-1
2,192000	5,134931E-1
2,194000	5,210230E-1
2,196000	5,134931E-1
2,198000	5,185130E-1
2,200000	5,185130E-1
2,202000	5,109832E-1
2,204000	5,235329E-1
2,206000	5,134931E-1
2,208000	5,160031E-1
2,210000	5,185130E-1
2,212000	5,134931E-1
2,214000	5,235329E-1
2,216000	5,160031E-1
2,218000	5,185130E-1
2,220000	5,185130E-1
2,222000	5,134931E-1
2,224000	5,235329E-1
2,226000	5,160031E-1
2,228000	5,160031E-1
2,230000	5,235329E-1
2,232000	5,109832E-1
2,234000	5,185130E-1
2,236000	5,235329E-1
2,238000	5,109832E-1
2,240000	5,185130E-1
2,242000	5,185130E-1
2,244000	5,134931E-1
2,246000	5,235329E-1
2,248000	5,185130E-1
2,250000	5,185130E-1
2,252000	5,235329E-1
2,254000	5,109832E-1
2,256000	5,160031E-1
2,258000	5,185130E-1
2,260000	5,160031E-1
2,262000	5,185130E-1
2,264000	5,160031E-1
2,266000	5,134931E-1
2,268000	5,185130E-1
2,270000	5,134931E-1
2,272000	5,134931E-1
2,274000	5,185130E-1
2,276000	5,160031E-1
2,278000	5,109832E-1
2,280000	5,210230E-1
2,282000	5,185130E-1
2,284000	5,185130E-1
2,286000	5,235329E-1
2,288000	5,134931E-1
2,290000	5,210230E-1
2,292000	5,109832E-1
2,294000	5,185130E-1
2,296000	5,185130E-1
2,298000	5,109832E-1
2,300000	5,235329E-1
2,302000	5,109832E-1
2,304000	5,160031E-1
2,306000	5,185130E-1
2,308000	5,185130E-1
2,310000	5,235329E-1
2,312000	5,109832E-1
2,314000	5,235329E-1
2,316000	5,160031E-1
2,318000	5,160031E-1
2,320000	5,210230E-1
2,322000	5,134931E-1
2,324000	5,210230E-1
2,326000	5,185130E-1
2,328000	5,185130E-1
2,330000	5,260429E-1
2,332000	5,109832E-1
2,334000	5,185130E-1
2,336000	5,160031E-1
2,338000	5,160031E-1
2,340000	5,210230E-1
2,342000	5,185130E-1
2,344000	5,160031E-1
2,346000	5,185130E-1
2,348000	5,109832E-1
2,350000	5,235329E-1
2,352000	5,134931E-1
2,354000	5,185130E-1
2,356000	5,160031E-1
2,358000	5,134931E-1
2,360000	5,235329E-1
2,362000	5,134931E-1
2,364000	5,185130E-1
2,366000	5,210230E-1
2,368000	5,134931E-1
2,370000	5,235329E-1
2,372000	5,134931E-1
2,374000	5,185130E-1
2,376000	5,160031E-1
2,378000	5,185130E-1
2,380000	5,235329E-1
2,382000	5,160031E-1
2,384000	5,160031E-1
2,386000	5,235329E-1
2,388000	5,084732E-1
2,390000	5,160031E-1
2,392000	5,160031E-1
2,394000	5,160031E-1
2,396000	5,210230E-1
2,398000	5,109832E-1
2,400000	5,185130E-1
2,402000	5,160031E-1
2,404000	5,160031E-1
2,406000	5,235329E-1
2,408000	5,134931E-1
2,410000	5,185130E-1
2,412000	5,160031E-1
2,414000	5,160031E-1
2,416000	5,235329E-1
2,418000	5,134931E-1
2,420000	5,235329E-1
2,422000	5,109832E-1
2,424000	5,185130E-1
2,426000	5,185130E-1
2,428000	5,210230E-1
2,430000	5,235329E-1
2,432000	5,134931E-1
2,434000	5,134931E-1
2,436000	5,185130E-1
2,438000	5,109832E-1
2,440000	5,235329E-1
2,442000	5,134931E-1
2,444000	5,185130E-1
2,446000	5,185130E-1
2,448000	5,185130E-1
2,450000	5,160031E-1
2,452000	5,109832E-1
2,454000	5,210230E-1
2,456000	5,160031E-1
2,458000	5,185130E-1
2,460000	5,235329E-1
2,462000	5,185130E-1
2,464000	5,185130E-1
2,466000	5,235329E-1
2,468000	5,134931E-1
2,470000	5,235329E-1
2,472000	5,185130E-1
2,474000	5,160031E-1
2,476000	5,260429E-1
2,478000	5,134931E-1
2,480000	5,185130E-1
2,482000	5,185130E-1
2,484000	5,134931E-1
2,486000	5,235329E-1
2,488000	5,185130E-1
2,490000	5,109832E-1
2,492000	5,235329E-1
2,494000	5,134931E-1
2,496000	5,160031E-1
2,498000	5,185130E-1
2,500000	5,185130E-1
2,502000	5,235329E-1
2,504000	5,134931E-1
2,506000	5,185130E-1
2,508000	5,185130E-1
2,510000	5,109832E-1
2,512000	5,210230E-1
2,514000	5,185130E-1
2,516000	5,185130E-1
2,518000	5,185130E-1
2,520000	5,134931E-1
2,522000	5,235329E-1
2,524000	5,160031E-1
2,526000	5,160031E-1
2,528000	5,160031E-1
2,530000	5,185130E-1
2,532000	5,235329E-1
2,534000	5,160031E-1
2,536000	5,160031E-1
2,538000	5,185130E-1
2,540000	5,134931E-1
2,542000	5,235329E-1
2,544000	5,185130E-1
2,546000	5,185130E-1
2,548000	5,235329E-1
2,550000	5,134931E-1
2,552000	5,185130E-1
2,554000	5,185130E-1
2,556000	5,109832E-1
2,558000	5,160031E-1
2,560000	5,235329E-1
2,562000	5,109832E-1
2,564000	5,210230E-1
2,566000	5,160031E-1
2,568000	5,134931E-1
2,570000	5,235329E-1
2,572000	5,160031E-1
2,574000	5,160031E-1
2,576000	5,235329E-1
2,578000	5,134931E-1
2,580000	5,160031E-1
2,582000	5,235329E-1
2,584000	5,109832E-1
2,586000	5,185130E-1
2,588000	5,210230E-1
2,590000	5,134931E-1
2,592000	5,185130E-1
2,594000	5,185130E-1
2,596000	5,134931E-1
2,598000	5,235329E-1
2,600000	5,109832E-1
2,602000	5,185130E-1
2,604000	5,160031E-1
2,606000	5,109832E-1
2,608000	5,235329E-1
2,610000	5,160031E-1
2,612000	5,160031E-1
2,614000	5,185130E-1
2,616000	5,109832E-1
2,618000	5,160031E-1
2,620000	5,210230E-1
2,622000	5,185130E-1
2,624000	5,235329E-1
2,626000	5,185130E-1
2,628000	5,160031E-1
2,630000	5,235329E-1
2,632000	5,109832E-1
2,634000	5,160031E-1
2,636000	5,185130E-1
2,638000	5,109832E-1
2,640000	5,235329E-1
2,642000	5,185130E-1
2,644000	5,109832E-1
2,646000	5,235329E-1
2,648000	5,185130E-1
2,650000	5,160031E-1
2,652000	5,235329E-1
2,654000	5,109832E-1
2,656000	5,160031E-1
2,658000	5,160031E-1
2,660000	5,134931E-1
2,662000	5,235329E-1
2,664000	5,210230E-1
2,666000	5,185130E-1
2,668000	5,235329E-1
2,670000	5,134931E-1
2,672000	5,185130E-1
2,674000	5,235329E-1
2,676000	5,109832E-1
2,678000	5,185130E-1
2,680000	5,185130E-1
2,682000	5,134931E-1
2,684000	5,235329E-1
2,686000	5,160031E-1
2,688000	5,185130E-1
2,690000	5,160031E-1
2,692000	5,109832E-1
2,694000	5,235329E-1
2,696000	5,160031E-1
2,698000	5,185130E-1
2,700000	5,260429E-1
2,702000	5,134931E-1
2,704000	5,235329E-1
2,706000	5,160031E-1
2,708000	5,185130E-1
2,710000	5,235329E-1
2,712000	5,109832E-1
2,714000	5,160031E-1
2,716000	5,185130E-1
2,718000	5,084732E-1
2,720000	5,210230E-1
2,722000	5,185130E-1
2,724000	5,109832E-1
2,726000	5,185130E-1
2,728000	5,160031E-1
2,730000	5,109832E-1
2,732000	5,185130E-1
2,734000	5,185130E-1
2,736000	5,134931E-1
2,738000	5,210230E-1
2,740000	5,160031E-1
2,742000	5,109832E-1
2,744000	5,160031E-1
2,746000	5,235329E-1
2,748000	5,134931E-1
2,750000	5,160031E-1
2,752000	5,235329E-1
2,754000	5,185130E-1
2,756000	5,109832E-1
2,758000	5,260429E-1
2,760000	5,160031E-1
2,762000	5,109832E-1
2,764000	5,185130E-1
2,766000	5,210230E-1
2,768000	5,109832E-1
2,770000	5,235329E-1
2,772000	5,185130E-1
2,774000	5,185130E-1
2,776000	5,235329E-1
2,778000	5,160031E-1
2,780000	5,185130E-1
2,782000	5,260429E-1
2,784000	5,134931E-1
2,786000	5,160031E-1
2,788000	5,210230E-1
2,790000	5,109832E-1
2,792000	5,160031E-1
2,794000	5,235329E-1
2,796000	5,109832E-1
2,798000	5,160031E-1
2,800000	5,235329E-1
2,802000	5,185130E-1
2,804000	5,210230E-1
2,806000	5,235329E-1
2,808000	5,185130E-1
2,810000	5,210230E-1
2,812000	5,210230E-1
2,814000	5,210230E-1
2,816000	5,185130E-1
2,818000	5,185130E-1
2,820000	5,109832E-1
2,822000	5,235329E-1
2,824000	5,210230E-1
2,826000	5,160031E-1
2,828000	5,210230E-1
2,830000	5,109832E-1
2,832000	5,160031E-1
2,834000	5,134931E-1
2,836000	5,109832E-1
2,838000	5,235329E-1
2,840000	5,185130E-1
2,842000	5,185130E-1
2,844000	5,235329E-1
2,846000	5,134931E-1
2,848000	5,210230E-1
2,850000	5,185130E-1
2,852000	5,160031E-1
2,854000	5,235329E-1
2,856000	5,134931E-1
2,858000	5,235329E-1
2,860000	5,185130E-1
2,862000	5,134931E-1
2,864000	5,235329E-1
2,866000	5,160031E-1
2,868000	5,160031E-1
2,870000	5,235329E-1
2,872000	5,185130E-1
2,874000	5,160031E-1
2,876000	5,235329E-1
2,878000	5,185130E-1
2,880000	5,185130E-1
2,882000	5,235329E-1
2,884000	5,185130E-1
2,886000	5,185130E-1
2,888000	5,160031E-1
2,890000	5,109832E-1
2,892000	5,160031E-1
2,894000	5,160031E-1
2,896000	5,134931E-1
2,898000	5,235329E-1
2,900000	5,210230E-1
2,902000	5,185130E-1
2,904000	5,235329E-1
2,906000	5,185130E-1
2,908000	5,160031E-1
2,910000	5,235329E-1
2,912000	5,109832E-1
2,914000	5,185130E-1
2,916000	5,160031E-1
2,918000	5,134931E-1
2,920000	5,160031E-1
2,922000	5,210230E-1
2,924000	5,160031E-1
2,926000	5,235329E-1
2,928000	5,134931E-1
2,930000	5,185130E-1
2,932000	5,160031E-1
2,934000	5,134931E-1
2,936000	5,235329E-1
2,938000	5,109832E-1
2,940000	5,235329E-1
2,942000	5,185130E-1
2,944000	5,185130E-1
2,946000	5,235329E-1
2,948000	5,134931E-1
2,950000	5,185130E-1
2,952000	5,235329E-1
2,954000	5,109832E-1
2,956000	5,185130E-1
2,958000	5,185130E-1
2,960000	5,109832E-1
2,962000	5,260429E-1
2,964000	5,185130E-1
2,966000	5,160031E-1
2,968000	5,235329E-1
2,970000	5,134931E-1
2,972000	5,160031E-1
2,974000	5,185130E-1
2,976000	5,109832E-1
2,978000	5,260429E-1
2,980000	5,134931E-1
2,982000	5,210230E-1
2,984000	5,185130E-1
2,986000	5,109832E-1
2,988000	5,235329E-1
2,990000	5,134931E-1
2,992000	5,185130E-1
2,994000	5,185130E-1
2,996000	5,134931E-1
2,998000	5,160031E-1
3,000000	5,185130E-1
3,002000	5,134931E-1
3,004000	5,235329E-1
3,006000	5,185130E-1
3,008000	5,160031E-1
3,010000	5,185130E-1
3,012000	5,109832E-1
3,014000	5,235329E-1
3,016000	5,109832E-1
3,018000	5,185130E-1
3,020000	5,235329E-1
3,022000	5,134931E-1
3,024000	5,235329E-1
3,026000	5,185130E-1
3,028000	5,210230E-1
3,030000	5,260429E-1
3,032000	5,134931E-1
3,034000	5,160031E-1
3,036000	5,160031E-1
3,038000	5,109832E-1
3,040000	5,210230E-1
3,042000	5,210230E-1
3,044000	5,185130E-1
3,046000	5,185130E-1
3,048000	5,084732E-1
3,050000	5,160031E-1
3,052000	5,160031E-1
3,054000	5,160031E-1
3,056000	5,235329E-1
3,058000	5,109832E-1
3,060000	5,185130E-1
3,062000	5,235329E-1
3,064000	5,084732E-1
3,066000	5,210230E-1
3,068000	5,235329E-1
3,070000	5,109832E-1
3,072000	5,185130E-1
3,074000	5,160031E-1
3,076000	5,109832E-1
3,078000	5,235329E-1
3,080000	5,185130E-1
3,082000	5,210230E-1
3,084000	5,235329E-1
3,086000	5,185130E-1
3,088000	5,185130E-1
3,090000	5,235329E-1
3,092000	5,160031E-1
3,094000	5,160031E-1
3,096000	5,235329E-1
3,098000	5,134931E-1
3,100000	5,160031E-1
3,102000	5,185130E-1
3,104000	5,134931E-1
3,106000	5,260429E-1
3,108000	5,160031E-1
3,110000	5,185130E-1
3,112000	5,235329E-1
3,114000	5,109832E-1
3,116000	5,185130E-1
3,118000	5,160031E-1
3,120000	5,109832E-1
3,122000	5,235329E-1
3,124000	5,109832E-1
3,126000	5,185130E-1
3,128000	5,185130E-1
3,130000	5,109832E-1
3,132000	5,235329E-1
3,134000	5,185130E-1
3,136000	5,109832E-1
3,138000	5,235329E-1
3,140000	5,185130E-1
3,142000	5,185130E-1
3,144000	5,235329E-1
3,146000	5,185130E-1
3,148000	5,160031E-1
3,150000	5,235329E-1
3,152000	5,109832E-1
3,154000	5,235329E-1
3,156000	5,185130E-1
3,158000	5,185130E-1
3,160000	5,235329E-1
3,162000	5,185130E-1
3,164000	5,160031E-1
3,166000	5,235329E-1
3,168000	5,134931E-1
3,170000	5,185130E-1
3,172000	5,185130E-1
3,174000	5,134931E-1
3,176000	5,235329E-1
3,178000	5,185130E-1
3,180000	5,134931E-1
3,182000	5,235329E-1
3,184000	5,185130E-1
3,186000	5,160031E-1
3,188000	5,235329E-1
3,190000	5,109832E-1
3,192000	5,160031E-1
3,194000	5,160031E-1
3,196000	5,185130E-1
3,198000	5,235329E-1
3,200000	5,109832E-1
3,202000	5,185130E-1
3,204000	5,160031E-1
3,206000	5,134931E-1
3,208000	5,235329E-1
3,210000	5,185130E-1
3,212000	5,185130E-1
3,214000	5,235329E-1
3,216000	5,109832E-1
3,218000	5,210230E-1
3,220000	5,160031E-1
3,222000	5,185130E-1
3,224000	5,160031E-1
3,226000	5,134931E-1
3,228000	5,235329E-1
3,230000	5,185130E-1
3,232000	5,210230E-1
3,234000	5,185130E-1
3,236000	5,134931E-1
3,238000	5,235329E-1
3,240000	5,160031E-1
3,242000	5,160031E-1
3,244000	5,235329E-1
3,246000	5,109832E-1
3,248000	5,185130E-1
3,250000	5,235329E-1
3,252000	5,109832E-1
3,254000	5,160031E-1
3,256000	5,160031E-1
3,258000	5,109832E-1
3,260000	5,235329E-1
3,262000	5,185130E-1
3,264000	5,185130E-1
3,266000	5,210230E-1
3,268000	5,160031E-1
3,270000	5,160031E-1
3,272000	5,235329E-1
3,274000	5,109832E-1
3,276000	5,185130E-1
3,278000	5,134931E-1
3,280000	5,109832E-1
3,282000	5,210230E-1
3,284000	5,210230E-1
3,286000	5,210230E-1
3,288000	5,235329E-1
3,290000	5,109832E-1
3,292000	5,160031E-1
3,294000	5,160031E-1
3,296000	5,134931E-1
3,298000	5,235329E-1
3,300000	5,185130E-1
3,302000	5,185130E-1
3,304000	5,210230E-1
3,306000	5,109832E-1
3,308000	5,160031E-1
3,310000	5,260429E-1
3,312000	5,109832E-1
3,314000	5,185130E-1
3,316000	5,160031E-1
3,318000	5,109832E-1
3,320000	5,235329E-1
3,322000	5,160031E-1
3,324000	5,160031E-1
3,326000	5,235329E-1
3,328000	5,185130E-1
3,330000	5,160031E-1
3,332000	5,210230E-1
3,334000	5,134931E-1
3,336000	5,185130E-1
3,338000	5,185130E-1
3,340000	5,160031E-1
3,342000	5,185130E-1
3,344000	5,235329E-1
3,346000	5,134931E-1
3,348000	5,185130E-1
3,350000	5,185130E-1
3,352000	5,109832E-1
3,354000	5,235329E-1
3,356000	5,185130E-1
3,358000	5,185130E-1
3,360000	5,260429E-1
3,362000	5,134931E-1
3,364000	5,160031E-1
3,366000	5,185130E-1
3,368000	5,109832E-1
3,370000	5,160031E-1
3,372000	5,185130E-1
3,374000	5,109832E-1
3,376000	5,210230E-1
3,378000	5,185130E-1
3,380000	5,109832E-1
3,382000	5,160031E-1
3,384000	5,185130E-1
3,386000	5,134931E-1
3,388000	5,185130E-1
3,390000	5,235329E-1
3,392000	5,109832E-1
3,394000	5,160031E-1
3,396000	5,235329E-1
3,398000	5,109832E-1
3,400000	5,185130E-1
3,402000	5,185130E-1
3,404000	5,134931E-1
3,406000	5,185130E-1
3,408000	5,134931E-1
3,410000	5,109832E-1
3,412000	5,160031E-1
3,414000	5,185130E-1
3,416000	5,109832E-1
3,418000	5,235329E-1
3,420000	5,160031E-1
3,422000	5,185130E-1
3,424000	5,160031E-1
3,426000	5,109832E-1
3,428000	5,210230E-1
3,430000	5,134931E-1
3,432000	5,210230E-1
3,434000	5,235329E-1
3,436000	5,160031E-1
3,438000	5,134931E-1
3,440000	5,235329E-1
3,442000	5,109832E-1
3,444000	5,185130E-1
3,446000	5,235329E-1
3,448000	5,109832E-1
3,450000	5,185130E-1
3,452000	5,160031E-1
3,454000	5,109832E-1
3,456000	5,185130E-1
3,458000	5,185130E-1
3,460000	5,134931E-1
3,462000	5,235329E-1
3,464000	5,185130E-1
3,466000	5,210230E-1
3,468000	5,235329E-1
3,470000	5,185130E-1
3,472000	5,185130E-1
3,474000	5,235329E-1
3,476000	5,109832E-1
3,478000	5,185130E-1
3,480000	5,235329E-1
3,482000	5,134931E-1
3,484000	5,210230E-1
3,486000	5,160031E-1
3,488000	5,160031E-1
3,490000	5,235329E-1
3,492000	5,134931E-1
3,494000	5,160031E-1
3,496000	5,235329E-1
3,498000	5,109832E-1
3,500000	5,160031E-1
3,502000	5,235329E-1
3,504000	5,134931E-1
3,506000	5,210230E-1
3,508000	5,160031E-1
3,510000	5,134931E-1
3,512000	5,260429E-1
3,514000	5,134931E-1
3,516000	5,134931E-1
3,518000	5,160031E-1
3,520000	5,134931E-1
3,522000	5,235329E-1
3,524000	5,185130E-1
3,526000	5,160031E-1
3,528000	5,235329E-1
3,530000	5,134931E-1
3,532000	5,235329E-1
3,534000	5,160031E-1
3,536000	5,160031E-1
3,538000	5,160031E-1
3,540000	5,109832E-1
3,542000	5,235329E-1
3,544000	5,185130E-1
3,546000	5,185130E-1
3,548000	5,235329E-1
3,550000	5,134931E-1
3,552000	5,160031E-1
3,554000	5,134931E-1
3,556000	5,134931E-1
3,558000	5,160031E-1
3,560000	5,160031E-1
3,562000	5,109832E-1
3,564000	5,235329E-1
3,566000	5,185130E-1
3,568000	5,185130E-1
3,570000	5,185130E-1
3,572000	5,109832E-1
3,574000	5,160031E-1
3,576000	5,235329E-1
3,578000	5,109832E-1
3,580000	5,185130E-1
3,582000	5,185130E-1
3,584000	5,109832E-1
3,586000	5,235329E-1
3,588000	5,160031E-1
3,590000	5,185130E-1
3,592000	5,235329E-1
3,594000	5,160031E-1
3,596000	5,160031E-1
3,598000	5,235329E-1
3,600000	5,160031E-1
3,602000	5,185130E-1
3,604000	5,235329E-1
3,606000	5,109832E-1
3,608000	5,185130E-1
3,610000	5,160031E-1
3,612000	5,134931E-1
3,614000	5,235329E-1
3,616000	5,160031E-1
3,618000	5,185130E-1
3,620000	5,260429E-1
3,622000	5,185130E-1
3,624000	5,134931E-1
3,626000	5,235329E-1
3,628000	5,160031E-1
3,630000	5,210230E-1
3,632000	5,235329E-1
3,634000	5,109832E-1
3,636000	5,235329E-1
3,638000	5,185130E-1
3,640000	5,185130E-1
3,642000	5,235329E-1
3,644000	5,134931E-1
3,646000	5,185130E-1
3,648000	5,185130E-1
3,650000	5,160031E-1
3,652000	5,235329E-1
3,654000	5,134931E-1
3,656000	5,134931E-1
3,658000	5,185130E-1
3,660000	5,109832E-1
3,662000	5,235329E-1
3,664000	5,109832E-1
3,666000	5,160031E-1
3,668000	5,235329E-1
3,670000	5,109832E-1
3,672000	5,160031E-1
3,674000	5,134931E-1
3,676000	5,134931E-1
3,678000	5,235329E-1
3,680000	5,185130E-1
3,682000	5,160031E-1
3,684000	5,185130E-1
3,686000	5,109832E-1
3,688000	5,185130E-1
3,690000	5,160031E-1
3,692000	5,134931E-1
3,694000	5,235329E-1
3,696000	5,185130E-1
3,698000	5,134931E-1
3,700000	5,160031E-1
3,702000	5,185130E-1
3,704000	5,134931E-1
3,706000	5,185130E-1
3,708000	5,235329E-1
3,710000	5,210230E-1
3,712000	5,160031E-1
3,714000	5,235329E-1
3,716000	5,185130E-1
3,718000	5,160031E-1
3,720000	5,235329E-1
3,722000	5,109832E-1
3,724000	5,185130E-1
3,726000	5,160031E-1
3,728000	5,134931E-1
3,730000	5,235329E-1
3,732000	5,160031E-1
3,734000	5,185130E-1
3,736000	5,235329E-1
3,738000	5,134931E-1
3,740000	5,185130E-1
3,742000	5,185130E-1
3,744000	5,160031E-1
3,746000	5,235329E-1
3,748000	5,134931E-1
3,750000	5,210230E-1
3,752000	5,134931E-1
3,754000	5,109832E-1
3,756000	5,235329E-1
3,758000	5,134931E-1
3,760000	5,160031E-1
3,762000	5,160031E-1
3,764000	5,134931E-1
3,766000	5,260429E-1
3,768000	5,210230E-1
3,770000	5,160031E-1
3,772000	5,160031E-1
3,774000	5,109832E-1
3,776000	5,235329E-1
3,778000	5,210230E-1
3,780000	5,185130E-1
3,782000	5,185130E-1
3,784000	5,109832E-1
3,786000	5,185130E-1
3,788000	5,185130E-1
3,790000	5,185130E-1
3,792000	5,235329E-1
3,794000	5,109832E-1
3,796000	5,160031E-1
3,798000	5,185130E-1
3,800000	5,160031E-1
3,802000	5,235329E-1
3,804000	5,134931E-1
3,806000	5,235329E-1
3,808000	5,160031E-1
3,810000	5,160031E-1
3,812000	5,235329E-1
3,814000	5,134931E-1
3,816000	5,185130E-1
3,818000	5,235329E-1
3,820000	5,134931E-1
3,822000	5,185130E-1
3,824000	5,160031E-1
3,826000	5,160031E-1
3,828000	5,235329E-1
3,830000	5,160031E-1
3,832000	5,160031E-1
3,834000	5,260429E-1
3,836000	5,134931E-1
3,838000	5,160031E-1
3,840000	5,210230E-1
3,842000	5,160031E-1
3,844000	5,235329E-1
3,846000	5,134931E-1
3,848000	5,160031E-1
3,850000	5,134931E-1
3,852000	5,160031E-1
3,854000	5,260429E-1
3,856000	5,160031E-1
3,858000	5,160031E-1
3,860000	5,235329E-1
3,862000	5,109832E-1
3,864000	5,185130E-1
3,866000	5,160031E-1
3,868000	5,109832E-1
3,870000	5,235329E-1
3,872000	5,185130E-1
3,874000	5,160031E-1
3,876000	5,235329E-1
3,878000	5,134931E-1
3,880000	5,235329E-1
3,882000	5,160031E-1
3,884000	5,185130E-1
3,886000	5,160031E-1
3,888000	5,134931E-1
3,890000	5,235329E-1
3,892000	5,160031E-1
3,894000	5,160031E-1
3,896000	5,160031E-1
3,898000	5,109832E-1
3,900000	5,235329E-1
3,902000	5,160031E-1
3,904000	5,160031E-1
3,906000	5,235329E-1
3,908000	5,134931E-1
3,910000	5,235329E-1
3,912000	5,160031E-1
3,914000	5,185130E-1
3,916000	5,210230E-1
3,918000	5,084732E-1
3,920000	5,235329E-1
3,922000	5,185130E-1
3,924000	5,185130E-1
3,926000	5,235329E-1
3,928000	5,109832E-1
3,930000	5,134931E-1
3,932000	5,160031E-1
3,934000	5,134931E-1
3,936000	5,235329E-1
3,938000	5,134931E-1
3,940000	5,160031E-1
3,942000	5,134931E-1
3,944000	5,109832E-1
3,946000	5,235329E-1
3,948000	5,109832E-1
3,950000	5,185130E-1
3,952000	5,185130E-1
3,954000	5,109832E-1
3,956000	5,235329E-1
3,958000	5,185130E-1
3,960000	5,134931E-1
3,962000	5,235329E-1
3,964000	5,160031E-1
3,966000	5,109832E-1
3,968000	5,235329E-1
3,970000	5,185130E-1
3,972000	5,160031E-1
3,974000	5,235329E-1
3,976000	5,109832E-1
3,978000	5,185130E-1
3,980000	5,235329E-1
3,982000	5,134931E-1
3,984000	5,185130E-1
3,986000	5,235329E-1
3,988000	5,134931E-1
3,990000	5,185130E-1
3,992000	5,160031E-1
3,994000	5,134931E-1
3,996000	5,210230E-1
3,998000	5,185130E-1
4,000000	5,185130E-1
4,002000	5,235329E-1
4,004000	5,109832E-1
4,006000	5,185130E-1
4,008000	5,160031E-1
4,010000	5,109832E-1
4,012000	5,235329E-1
4,014000	5,134931E-1
4,016000	5,185130E-1
4,018000	5,160031E-1
4,020000	5,134931E-1
4,022000	5,235329E-1
4,024000	5,134931E-1
4,026000	5,185130E-1
4,028000	5,185130E-1
4,030000	5,109832E-1
4,032000	5,235329E-1
4,034000	5,160031E-1
4,036000	5,134931E-1
4,038000	5,235329E-1
4,040000	5,134931E-1
4,042000	5,185130E-1
4,044000	5,160031E-1
4,046000	5,134931E-1
4,048000	5,260429E-1
4,050000	5,109832E-1
4,052000	5,185130E-1
4,054000	5,185130E-1
4,056000	5,185130E-1
4,058000	5,235329E-1
4,060000	5,134931E-1
4,062000	5,185130E-1
4,064000	5,185130E-1
4,066000	5,134931E-1
4,068000	5,235329E-1
4,070000	5,160031E-1
4,072000	5,160031E-1
4,074000	5,235329E-1
4,076000	5,134931E-1
4,078000	5,134931E-1
4,080000	5,160031E-1
4,082000	5,109832E-1
4,084000	5,235329E-1
4,086000	5,160031E-1
4,088000	5,185130E-1
4,090000	5,235329E-1
4,092000	5,185130E-1
4,094000	5,185130E-1
4,096000	5,235329E-1
4,098000	5,160031E-1
4,100000	5,185130E-1
4,102000	5,235329E-1
4,104000	5,185130E-1
4,106000	5,185130E-1
4,108000	5,235329E-1
4,110000	5,109832E-1
4,112000	5,160031E-1
4,114000	5,185130E-1
4,116000	5,109832E-1
4,118000	5,160031E-1
4,120000	5,160031E-1
4,122000	5,109832E-1
4,124000	5,235329E-1
4,126000	5,185130E-1
4,128000	5,160031E-1
4,130000	5,210230E-1
4,132000	5,185130E-1
4,134000	5,160031E-1
4,136000	5,210230E-1
4,138000	5,109832E-1
4,140000	5,185130E-1
4,142000	5,210230E-1
4,144000	5,109832E-1
4,146000	5,235329E-1
4,148000	5,134931E-1
4,150000	5,109832E-1
4,152000	5,235329E-1
4,154000	5,160031E-1
4,156000	5,160031E-1
4,158000	5,185130E-1
4,160000	5,109832E-1
4,162000	5,235329E-1
4,164000	5,160031E-1
4,166000	5,160031E-1
4,168000	5,235329E-1
4,170000	5,134931E-1
4,172000	5,160031E-1
4,174000	5,185130E-1
4,176000	5,160031E-1
4,178000	5,235329E-1
4,180000	5,109832E-1
4,182000	5,185130E-1
4,184000	5,160031E-1
4,186000	5,134931E-1
4,188000	5,235329E-1
4,190000	5,109832E-1
4,192000	5,185130E-1
4,194000	5,160031E-1
4,196000	5,109832E-1
4,198000	5,210230E-1
4,200000	5,185130E-1
4,202000	5,160031E-1
4,204000	5,185130E-1
4,206000	5,160031E-1
4,208000	5,260429E-1
4,210000	5,134931E-1
4,212000	5,160031E-1
4,214000	5,160031E-1
4,216000	5,109832E-1
4,218000	5,235329E-1
4,220000	5,134931E-1
4,222000	5,160031E-1
4,224000	5,160031E-1
4,226000	5,185130E-1
4,228000	5,235329E-1
4,230000	5,134931E-1
4,232000	5,160031E-1
4,234000	5,210230E-1
4,236000	5,185130E-1
4,238000	5,235329E-1
4,240000	5,109832E-1
4,242000	5,185130E-1
4,244000	5,260429E-1
4,246000	5,134931E-1
4,248000	5,235329E-1
4,250000	5,185130E-1
4,252000	5,109832E-1
4,254000	5,235329E-1
4,256000	5,160031E-1
4,258000	5,160031E-1
4,260000	5,185130E-1
4,262000	5,109832E-1
4,264000	5,235329E-1
4,266000	5,160031E-1
4,268000	5,210230E-1
4,270000	5,235329E-1
4,272000	5,109832E-1
4,274000	5,235329E-1
4,276000	5,185130E-1
4,278000	5,185130E-1
4,280000	5,235329E-1
4,282000	5,109832E-1
4,284000	5,235329E-1
4,286000	5,134931E-1
4,288000	5,160031E-1
